# iter	loss_total	loss_res	loss_ics	loss_bcs	l2_u	lambda_ics	lambda_bcs
3.86000000e+04	1.68565840e-01	1.50089130e-01	5.96642494e-03	1.25102922e-02	1.75791144e-01	1.00000000e+00	1.00000000e+00
3.87000000e+04	2.67954081e-01	2.46047184e-01	7.62776099e-03	1.42791383e-02	1.75193444e-01	1.00000000e+00	1.00000000e+00
3.88000000e+04	5.15228331e-01	4.90066409e-01	7.10687228e-03	1.80550236e-02	1.76737726e-01	1.00000000e+00	1.00000000e+00
3.89000000e+04	1.76725164e-01	1.57588482e-01	6.30992232e-03	1.28267575e-02	1.75781399e-01	1.00000000e+00	1.00000000e+00
3.90000000e+04	1.79469645e-01	1.58920050e-01	7.68992398e-03	1.28596658e-02	1.75109968e-01	1.00000000e+00	1.00000000e+00
3.91000000e+04	4.78962421e-01	4.55348074e-01	7.15526938e-03	1.64590795e-02	1.74578860e-01	1.00000000e+00	1.00000000e+00
3.92000000e+04	1.55458137e-01	1.33102536e-01	8.98458716e-03	1.33710168e-02	1.75572261e-01	1.00000000e+00	1.00000000e+00
3.93000000e+04	1.46400347e-01	1.22820109e-01	8.49079154e-03	1.50894532e-02	1.75788090e-01	1.00000000e+00	1.00000000e+00
3.94000000e+04	1.63021713e-01	1.41930521e-01	7.38351420e-03	1.37076890e-02	1.74405679e-01	1.00000000e+00	1.00000000e+00
3.95000000e+04	2.48484939e-01	2.27987826e-01	7.57232588e-03	1.29247978e-02	1.75202340e-01	1.00000000e+00	1.00000000e+00
3.96000000e+04	3.01514119e-01	2.79597819e-01	7.80573208e-03	1.41105540e-02	1.74771905e-01	1.00000000e+00	1.00000000e+00
3.97000000e+04	2.14478955e-01	1.93123817e-01	6.80392096e-03	1.45512167e-02	1.74808383e-01	1.00000000e+00	1.00000000e+00
3.98000000e+04	1.73819810e-01	1.51564777e-01	5.47350245e-03	1.67815275e-02	1.74627230e-01	1.00000000e+00	1.00000000e+00
3.99000000e+04	5.20217717e-01	4.98524189e-01	9.52942390e-03	1.21640917e-02	1.74145579e-01	1.00000000e+00	1.00000000e+00
4.00000000e+04	5.87832749e-01	5.66129625e-01	6.79509994e-03	1.49080064e-02	1.73059151e-01	1.00000000e+00	1.00000000e+00
