# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
1.860000e+04 8.534538e-01 9.324992e-02 5.807935e+02 1.039433e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.870000e+04 8.122832e-01 9.350194e-02 9.214500e+02 1.042806e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.880000e+04 8.568085e-01 9.662999e-02 6.038154e+02 1.038913e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.890000e+04 8.291317e-01 1.009541e-01 9.833643e+02 1.041758e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.900000e+04 8.659830e-01 9.408875e-02 6.748972e+02 1.040142e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.910000e+04 8.769686e-01 9.235144e-02 6.235404e+02 1.041857e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.920000e+04 8.151109e-01 8.971693e-02 7.745639e+02 1.043251e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.930000e+04 8.491868e-01 8.425060e-02 6.329004e+02 1.041173e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.940000e+04 8.688361e-01 9.157353e-02 5.774719e+02 1.041150e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.950000e+04 9.537897e-01 8.120906e-02 7.322225e+02 1.041856e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.960000e+04 8.968385e-01 8.696415e-02 6.352653e+02 1.041132e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.970000e+04 8.340725e-01 8.803514e-02 5.033182e+02 1.041119e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.980000e+04 8.412758e-01 9.011047e-02 8.293604e+02 1.042355e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.990000e+04 8.296170e-01 8.104424e-02 7.078844e+02 1.039975e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.000000e+04 8.564099e-01 8.046036e-02 7.067811e+02 1.040617e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.010000e+04 9.052873e-01 7.919718e-02 4.993760e+02 1.040700e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.020000e+04 8.931785e-01 8.335475e-02 3.786347e+02 1.039789e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.030000e+04 9.052622e-01 7.372139e-02 5.644507e+02 1.040638e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.040000e+04 8.247896e-01 8.162309e-02 4.800927e+02 1.041504e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.050000e+04 8.566197e-01 8.589400e-02 4.887831e+02 1.042033e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.060000e+04 9.078001e-01 7.589654e-02 4.413866e+02 1.040972e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.070000e+04 9.026366e-01 7.571397e-02 4.259477e+02 1.041314e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.080000e+04 8.457974e-01 8.150025e-02 3.838183e+02 1.039556e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.090000e+04 8.437455e-01 7.705605e-02 3.961173e+02 1.040082e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.100000e+04 9.147941e-01 7.905853e-02 3.734132e+02 1.040065e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.110000e+04 9.279112e-01 6.559231e-02 3.084041e+02 1.039518e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.120000e+04 8.207054e-01 7.877009e-02 5.005941e+02 1.040692e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.130000e+04 8.746391e-01 7.409025e-02 4.926234e+02 1.040293e+00 1.000000e+00 1.000000e+00 1.000000e+00
2.140000e+04 8.780859e-01 7.090160e-02 2.572007e+02 1.040227e+00 1.000000e+00 1.000000e+00 1.000000e+00
