# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
1.230000e+04 1.968597e-04 1.448208e-03 2.967435e+05 1.037345e+00 5.385748e+08 2.805411e+07 1.000000e+00
1.240000e+04 2.181477e-05 5.933881e-04 3.100715e+05 1.035894e+00 5.325247e+08 2.677646e+07 1.000000e+00
1.250000e+04 7.949914e-05 1.711054e-03 3.042506e+05 1.036337e+00 5.137063e+08 2.631833e+07 1.000000e+00
1.260000e+04 4.415907e-05 7.655665e-04 2.485536e+05 1.034903e+00 5.203329e+08 2.546212e+07 1.000000e+00
1.270000e+04 3.628102e-05 1.250858e-03 3.466023e+05 1.035639e+00 5.271785e+08 2.615593e+07 1.000000e+00
1.280000e+04 2.942348e-04 2.761260e-03 3.465123e+05 1.035595e+00 5.260913e+08 2.614340e+07 1.000000e+00
1.290000e+04 3.722143e-05 1.410078e-03 2.686837e+05 1.033984e+00 5.186098e+08 2.579216e+07 1.000000e+00
1.300000e+04 5.614424e-05 2.080801e-03 3.780835e+05 1.033955e+00 5.121470e+08 2.561728e+07 1.000000e+00
1.310000e+04 2.854383e-05 1.743235e-03 2.992501e+05 1.033519e+00 5.286854e+08 2.663103e+07 1.000000e+00
1.320000e+04 4.158077e-05 3.803089e-03 2.494605e+05 1.033944e+00 5.075950e+08 2.557660e+07 1.000000e+00
1.330000e+04 2.290847e-05 1.116159e-03 2.167279e+05 1.033462e+00 4.908867e+08 2.535341e+07 1.000000e+00
1.340000e+04 1.101252e-05 5.604257e-04 2.251742e+05 1.033119e+00 4.899309e+08 2.466268e+07 1.000000e+00
1.350000e+04 3.765732e-05 1.197361e-03 2.954384e+05 1.032696e+00 4.942066e+08 2.527751e+07 1.000000e+00
1.360000e+04 1.295116e-05 1.576580e-03 2.800046e+05 1.032513e+00 4.832609e+08 2.429897e+07 1.000000e+00
1.370000e+04 1.592235e-05 1.591569e-03 4.707467e+05 1.031658e+00 5.019845e+08 2.481253e+07 1.000000e+00
1.380000e+04 2.530369e-05 1.262382e-03 3.034956e+05 1.031797e+00 4.958168e+08 2.418597e+07 1.000000e+00
1.390000e+04 4.181673e-05 7.186999e-04 2.224933e+05 1.030750e+00 4.996463e+08 2.563263e+07 1.000000e+00
1.400000e+04 2.606551e-05 2.501568e-03 3.437316e+05 1.030884e+00 4.771807e+08 2.347248e+07 1.000000e+00
1.410000e+04 1.584856e-05 1.247968e-03 3.362682e+05 1.030477e+00 4.795137e+08 2.470768e+07 1.000000e+00
1.420000e+04 3.161520e-05 1.246550e-03 2.965708e+05 1.030210e+00 4.724091e+08 2.456869e+07 1.000000e+00
1.430000e+04 1.487733e-05 1.244324e-03 3.417543e+05 1.029836e+00 4.789333e+08 2.519622e+07 1.000000e+00
1.440000e+04 7.251281e-05 1.236505e-03 3.613186e+05 1.030277e+00 4.877870e+08 2.519717e+07 1.000000e+00
1.450000e+04 1.123447e-05 1.602225e-03 3.472034e+05 1.029421e+00 4.704122e+08 2.382103e+07 1.000000e+00
1.460000e+04 1.867420e-05 1.303613e-03 2.200418e+05 1.029268e+00 4.661017e+08 2.372823e+07 1.000000e+00
1.470000e+04 2.496274e-05 8.230918e-04 1.530719e+05 1.028989e+00 4.542900e+08 2.330937e+07 1.000000e+00
