# epoch	total_loss	mse_cont	mse_mom_x	mse_mom_y	mse_bc	l2_u	l2_v	l2_p
5.15000000e+04	3.58137127e-04	2.48110900e-05	4.88590922e-05	3.21420193e-05	2.52324913e-04	3.19013819e-02	4.36860695e-02	5.44846058e-02
5.16000000e+04	3.82129219e-04	2.77683666e-05	6.88110667e-05	3.69752306e-05	2.48574564e-04	2.01178174e-02	6.78265244e-02	5.15266545e-02
5.17000000e+04	3.85927415e-04	2.07764169e-05	4.17884803e-05	2.16346998e-05	3.01727821e-04	3.08359545e-02	4.23317291e-02	5.61678708e-02
5.18000000e+04	1.66899001e-04	2.95510381e-05	2.76072860e-05	1.70684307e-05	9.26722496e-05	2.25620773e-02	4.69105430e-02	5.51079698e-02
5.19000000e+04	4.34828398e-04	2.75485418e-05	8.75796832e-05	3.22634769e-05	2.87436706e-04	3.07964701e-02	5.55829704e-02	5.22138178e-02
5.20000000e+04	1.40455057e-04	1.95205557e-05	3.78353216e-05	1.63958612e-05	6.67033091e-05	2.73098145e-02	4.38175574e-02	5.59678487e-02
5.21000000e+04	1.24378232e-04	2.06627064e-05	2.83037116e-05	1.43990092e-05	6.10128045e-05	2.19021067e-02	5.70895411e-02	5.08722477e-02
5.22000000e+04	5.39449684e-04	2.20102611e-05	4.11367146e-05	3.25481051e-05	4.43754630e-04	3.20985131e-02	4.88625169e-02	5.52665368e-02
5.23000000e+04	1.27090869e-04	1.99717924e-05	3.08328745e-05	1.97261088e-05	5.65600858e-05	2.41415855e-02	4.59665172e-02	5.38458563e-02
5.24000000e+04	3.76972719e-04	1.96819492e-05	4.13176276e-05	1.73315348e-05	2.98641622e-04	2.78196335e-02	3.98610495e-02	5.40321060e-02
5.25000000e+04	3.45750013e-04	1.74775323e-05	2.73492060e-05	2.19085596e-05	2.79014697e-04	2.54278835e-02	4.18628044e-02	5.69027588e-02
5.26000000e+04	8.53109959e-05	1.57611703e-05	2.15780747e-05	1.42818299e-05	3.36899138e-05	2.48640347e-02	4.19654213e-02	5.12353741e-02
5.27000000e+04	1.63885474e-04	2.12884497e-05	2.64141963e-05	1.39917238e-05	1.02191101e-04	2.30211262e-02	4.05127406e-02	4.88624349e-02
5.28000000e+04	5.97055478e-04	2.41485050e-05	1.24117912e-04	2.96399885e-05	4.19149088e-04	2.08358485e-02	7.91662633e-02	4.83760089e-02
5.29000000e+04	2.23689829e-04	2.93258036e-05	5.14244057e-05	2.84648449e-05	1.14474766e-04	2.08289344e-02	5.39636388e-02	4.91939001e-02
5.30000000e+04	3.14471952e-04	2.83192039e-05	4.12562658e-05	2.86312388e-05	2.16265238e-04	2.75776368e-02	7.44339749e-02	6.28103316e-02
5.31000000e+04	1.42147168e-04	1.85469144e-05	2.51110614e-05	1.78876489e-05	8.06015451e-05	2.51367595e-02	4.18247059e-02	5.26385717e-02
5.32000000e+04	1.73793713e-04	2.20762031e-05	2.82608617e-05	1.68842398e-05	1.06572406e-04	2.17396915e-02	5.24490587e-02	4.90242466e-02
5.33000000e+04	5.86265931e-04	2.94503261e-05	2.59281042e-05	1.56698916e-05	5.15217602e-04	2.13151705e-02	4.73746881e-02	4.55740131e-02
5.34000000e+04	9.44920030e-05	1.61538428e-05	1.94635395e-05	1.26367950e-05	4.62378266e-05	2.59570442e-02	4.15987819e-02	4.99457940e-02
5.35000000e+04	1.54560461e-04	3.05652720e-05	2.93952398e-05	1.52335851e-05	7.93663567e-05	1.98799558e-02	4.37456444e-02	4.84485291e-02
5.36000000e+04	1.66505430e-04	1.79149774e-05	3.07135015e-05	1.75431924e-05	1.00333767e-04	2.32089162e-02	4.39539887e-02	4.90506366e-02
5.37000000e+04	2.75703351e-04	1.93628184e-05	3.14355020e-05	2.97087845e-05	1.95196248e-04	2.61023492e-02	4.18192185e-02	5.19178212e-02
5.38000000e+04	1.07493841e-04	1.80461211e-05	2.24685518e-05	1.38972291e-05	5.30819379e-05	2.09958795e-02	5.02466746e-02	4.89269495e-02
5.39000000e+04	1.18780459e-04	2.02012561e-05	2.43393624e-05	2.13057010e-05	5.29341378e-05	2.18221825e-02	4.39334996e-02	5.18181138e-02
5.40000000e+04	3.38900893e-04	2.15474756e-05	6.52425078e-05	2.12193099e-05	2.30891586e-04	2.53291652e-02	6.81175813e-02	4.70652133e-02
5.41000000e+04	2.12505547e-04	1.96581441e-05	2.92920577e-05	1.82736294e-05	1.45281709e-04	1.98933501e-02	4.36958745e-02	4.91704531e-02
5.42000000e+04	1.75561174e-04	1.85731042e-05	2.57919073e-05	1.79176513e-05	1.13278504e-04	2.68193241e-02	4.04996201e-02	5.51481657e-02
5.43000000e+04	2.30683465e-04	2.81864359e-05	4.75275738e-05	2.08947622e-05	1.34074697e-04	2.06370652e-02	4.73050401e-02	4.99645062e-02
5.44000000e+04	1.54169771e-04	1.64548892e-05	3.15065627e-05	1.50059250e-05	9.12024043e-05	2.39392649e-02	4.41202261e-02	5.16518429e-02
5.45000000e+04	2.64631934e-04	2.97632541e-05	5.69615477e-05	2.21010687e-05	1.55806047e-04	2.26184092e-02	5.04426509e-02	5.12739681e-02
5.46000000e+04	9.25616405e-05	1.54156314e-05	1.93747273e-05	1.23033315e-05	4.54679539e-05	2.65590064e-02	3.98625620e-02	4.95562553e-02
5.47000000e+04	1.05766732e-04	1.68345960e-05	1.98935686e-05	1.21120192e-05	5.69265467e-05	2.10219081e-02	4.18150388e-02	4.63973433e-02
5.48000000e+04	4.28508589e-04	2.27496130e-05	5.84411828e-05	3.25635265e-05	3.14754259e-04	3.38107273e-02	5.19101769e-02	5.43154329e-02
5.49000000e+04	1.80430012e-04	2.00845952e-05	3.18654784e-05	1.61892312e-05	1.12290705e-04	2.12961342e-02	4.22794148e-02	5.00425622e-02
5.50000000e+04	3.83899198e-04	3.02245080e-05	3.81421778e-05	5.01807444e-05	2.65351759e-04	2.62088440e-02	4.73878123e-02	4.95538227e-02
5.51000000e+04	2.37432425e-04	1.94906079e-05	4.79919945e-05	1.92945172e-05	1.50655294e-04	2.21143737e-02	6.17359839e-02	5.32487109e-02
5.52000000e+04	2.42763315e-04	2.05329052e-05	2.19256181e-05	1.36371609e-05	1.86667632e-04	2.28456575e-02	4.59721647e-02	5.03400750e-02
5.53000000e+04	3.48795787e-04	1.63224304e-05	2.53651342e-05	2.91462657e-05	2.77961954e-04	2.87575591e-02	4.05587368e-02	5.32118566e-02
5.54000000e+04	2.21192022e-04	2.31738595e-05	3.21103289e-05	2.11852403e-05	1.44722595e-04	2.03250647e-02	4.79655862e-02	4.96398509e-02
5.55000000e+04	1.16655472e-04	2.05912347e-05	2.55797950e-05	1.82508229e-05	5.22336231e-05	2.12394819e-02	4.07203250e-02	5.04834577e-02
5.56000000e+04	1.58962837e-04	2.53605958e-05	2.88106075e-05	1.60928394e-05	8.86987909e-05	2.10945997e-02	4.20342349e-02	4.80947830e-02
5.57000000e+04	1.82421369e-04	2.26695047e-05	2.68243239e-05	2.22494073e-05	1.10678135e-04	1.97966620e-02	4.45137024e-02	5.05509339e-02
5.58000000e+04	1.31404144e-04	2.31930135e-05	2.99879430e-05	2.42907809e-05	5.39324174e-05	2.29002740e-02	5.71397506e-02	4.91661616e-02
5.59000000e+04	1.09787594e-04	2.67008181e-05	3.49851762e-05	2.26971169e-05	2.54044826e-05	2.07846351e-02	4.39197533e-02	4.53596897e-02
5.60000000e+04	2.54078157e-04	3.23135610e-05	2.81139073e-05	1.36314566e-05	1.80019226e-04	2.46905759e-02	4.19891551e-02	5.71241230e-02
5.61000000e+04	1.78177637e-04	2.03602867e-05	2.97500628e-05	1.87628048e-05	1.09304492e-04	2.19894536e-02	4.45677675e-02	5.26497513e-02
5.62000000e+04	1.88428850e-04	2.33699120e-05	4.22333796e-05	1.93959422e-05	1.03429607e-04	2.25536469e-02	4.03859243e-02	5.02302125e-02
5.63000000e+04	1.08981854e-04	1.50536835e-05	2.77057497e-05	1.43910584e-05	5.18313682e-05	2.54665185e-02	4.05942202e-02	4.73139733e-02
5.64000000e+04	2.37249944e-04	1.90626815e-05	3.08464660e-05	2.36550313e-05	1.63685763e-04	2.01649796e-02	4.82026413e-02	4.43558507e-02
5.65000000e+04	7.39163661e-05	1.62129818e-05	1.57341456e-05	1.32461828e-05	2.87230541e-05	2.19429638e-02	4.03270163e-02	4.77727987e-02
5.66000000e+04	3.21236206e-04	1.85774843e-05	4.45105979e-05	1.92199495e-05	2.38928173e-04	2.08093412e-02	6.30494803e-02	4.82445695e-02
5.67000000e+04	2.28348334e-04	1.88021349e-05	4.91783212e-05	1.76254871e-05	1.42742385e-04	2.17928831e-02	5.08719161e-02	4.51110676e-02
5.68000000e+04	2.17266032e-04	1.89241109e-05	2.98183968e-05	3.23036766e-05	1.36219838e-04	2.45354287e-02	4.86167036e-02	4.73516360e-02
5.69000000e+04	2.25063777e-04	2.83811987e-05	5.29450408e-05	3.32903946e-05	1.10447145e-04	2.28142533e-02	4.81545739e-02	4.76435609e-02
5.70000000e+04	9.45003849e-05	1.62378674e-05	2.49223194e-05	1.19851093e-05	4.13550879e-05	2.37086751e-02	3.97271775e-02	4.65032719e-02
5.71000000e+04	1.54836278e-04	2.07104349e-05	5.22512892e-05	1.57329614e-05	6.61415907e-05	2.12800913e-02	6.45789877e-02	4.50661592e-02
5.72000000e+04	7.79659604e-05	1.85720110e-05	1.92264943e-05	1.37851503e-05	2.63823058e-05	2.76110489e-02	4.14709114e-02	5.69405779e-02
5.73000000e+04	2.55836931e-04	1.71016090e-05	2.96601102e-05	1.49422076e-05	1.94133012e-04	2.96530575e-02	4.17891033e-02	5.34199215e-02
5.74000000e+04	1.48811087e-04	2.57227948e-05	3.15290345e-05	3.53288742e-05	5.62303831e-05	2.16938388e-02	4.71079275e-02	5.20210564e-02
5.75000000e+04	6.96696952e-05	1.52151815e-05	1.75524656e-05	1.16779283e-05	2.52241171e-05	2.19659042e-02	4.01900448e-02	4.86327298e-02
5.76000000e+04	3.27438698e-04	2.46942946e-05	3.66946551e-05	2.38158027e-05	2.42233946e-04	1.79816410e-02	4.41852883e-02	4.45063189e-02
5.77000000e+04	1.34938164e-04	1.65782258e-05	2.27222754e-05	1.44226487e-05	8.12150101e-05	1.89905651e-02	4.17509563e-02	4.90501821e-02
5.78000000e+04	7.49654064e-05	1.51755803e-05	1.84126038e-05	1.59038809e-05	2.54733404e-05	2.46822629e-02	4.30296101e-02	5.04966825e-02
5.79000000e+04	7.44389399e-05	1.66193913e-05	1.97035006e-05	1.42258359e-05	2.38902157e-05	2.11552214e-02	4.55869772e-02	4.84510064e-02
5.80000000e+04	5.68145770e-04	2.38901612e-05	3.76718344e-05	1.49987991e-05	4.91584942e-04	2.39502713e-02	4.77829166e-02	4.54394668e-02
5.81000000e+04	1.37225114e-04	1.83149677e-05	2.45029478e-05	1.74443267e-05	7.69628678e-05	2.46290900e-02	4.23619747e-02	5.00449724e-02
5.82000000e+04	1.74860354e-04	1.83218326e-05	2.64099417e-05	1.70085950e-05	1.13119990e-04	2.20141560e-02	4.16928343e-02	5.08977436e-02
5.83000000e+04	2.06506302e-04	1.98129146e-05	4.82305804e-05	2.61946752e-05	1.12268135e-04	2.29516402e-02	4.25606668e-02	4.91271093e-02
5.84000000e+04	3.16711317e-04	2.10111248e-05	3.67040193e-05	1.88224876e-05	2.40173671e-04	3.45837548e-02	4.92877141e-02	4.61283252e-02
5.85000000e+04	1.53112691e-04	1.47896553e-05	2.98276918e-05	1.83349093e-05	9.01604435e-05	2.56214980e-02	4.52159755e-02	4.81006391e-02
5.86000000e+04	1.73205277e-04	2.37316090e-05	3.10691757e-05	1.73172921e-05	1.01087193e-04	1.79588906e-02	5.27315028e-02	4.57170941e-02
5.87000000e+04	1.66772938e-04	1.71842130e-05	2.15375367e-05	1.43607849e-05	1.13690403e-04	2.45036148e-02	3.90425138e-02	4.58121747e-02
5.88000000e+04	8.55590479e-05	1.46958482e-05	2.04118314e-05	1.31052420e-05	3.73461262e-05	2.24919040e-02	4.22480702e-02	4.80149277e-02
5.89000000e+04	1.44265738e-04	1.78833161e-05	3.96224714e-05	2.09362479e-05	6.58236968e-05	2.42660604e-02	4.16800119e-02	4.79752459e-02
5.90000000e+04	5.67800179e-03	1.48084189e-04	1.42909965e-04	8.89502116e-05	5.29805757e-03	2.91960686e-02	5.49241565e-02	3.95773016e-02
5.91000000e+04	1.48768158e-04	2.43092709e-05	4.30800137e-05	2.28354365e-05	5.85434318e-05	2.59450134e-02	5.09776548e-02	5.45493104e-02
5.92000000e+04	9.95073933e-05	1.84393848e-05	2.75772327e-05	1.68743027e-05	3.66164786e-05	2.22769547e-02	3.89445089e-02	5.04651479e-02
5.93000000e+04	1.89333718e-04	2.29551642e-05	3.70823618e-05	4.53375869e-05	8.39585991e-05	2.35077552e-02	4.78381105e-02	4.35833335e-02
5.94000000e+04	1.01421618e-04	1.42235722e-05	2.31294034e-05	1.25215020e-05	5.15471402e-05	2.34584752e-02	3.95187177e-02	4.82002907e-02
5.95000000e+04	2.38758992e-04	1.94787117e-05	2.59325079e-05	2.35247662e-05	1.69823004e-04	2.23417189e-02	4.09475192e-02	4.65871915e-02
5.96000000e+04	3.07286420e-04	1.73741264e-05	2.88181564e-05	2.86538980e-05	2.32440245e-04	2.18682215e-02	4.92148288e-02	4.31801341e-02
5.97000000e+04	1.56649243e-04	2.23808165e-05	2.28457557e-05	1.82692438e-05	9.31534378e-05	2.13740319e-02	3.94126996e-02	5.27901165e-02
5.98000000e+04	8.49309581e-05	1.54621557e-05	1.89879047e-05	1.64176781e-05	3.40632214e-05	2.39994433e-02	5.25661446e-02	4.70707826e-02
5.99000000e+04	8.51551595e-05	1.78271730e-05	2.20717211e-05	1.26371860e-05	3.26190784e-05	1.95835810e-02	4.00573649e-02	4.84632067e-02
6.00000000e+04	2.68980017e-04	2.01325656e-05	6.21289437e-05	3.58684338e-05	1.50850072e-04	2.35612206e-02	4.80476022e-02	4.62827981e-02
6.01000000e+04	4.20774420e-04	2.99233670e-05	4.14364913e-05	2.16795379e-05	3.27735033e-04	2.19128821e-02	4.98638675e-02	4.81525548e-02
6.02000000e+04	8.04444717e-05	1.23541422e-05	2.48293818e-05	1.29485634e-05	3.03123834e-05	2.49169804e-02	4.97488156e-02	4.96952385e-02
6.03000000e+04	1.11950503e-04	2.53576982e-05	2.23824190e-05	1.25604656e-05	5.16499240e-05	2.17913594e-02	3.98094952e-02	4.66412753e-02
6.04000000e+04	2.46725191e-04	1.35104265e-05	2.11865936e-05	1.29208975e-05	1.99107279e-04	2.07624901e-02	4.07022983e-02	4.93815131e-02
6.05000000e+04	1.72562926e-04	2.12703872e-05	2.67375763e-05	1.75024452e-05	1.07052510e-04	2.31109187e-02	4.12848927e-02	4.59834449e-02
6.06000000e+04	2.12178536e-04	1.83547163e-05	5.68426476e-05	4.30184191e-05	9.39627498e-05	2.06235200e-02	4.50426489e-02	4.87153046e-02
6.07000000e+04	2.21221999e-04	2.60211200e-05	4.41218617e-05	4.42324090e-05	1.06846601e-04	2.80617904e-02	5.44981658e-02	4.67635617e-02
6.08000000e+04	2.23613140e-04	2.30652386e-05	5.90197924e-05	2.22279450e-05	1.19300159e-04	2.70267203e-02	5.27210347e-02	4.40312400e-02
6.09000000e+04	7.12955662e-05	1.41992714e-05	2.09532827e-05	1.33506983e-05	2.27923119e-05	2.27415897e-02	4.63015214e-02	4.64295559e-02
6.10000000e+04	1.21271107e-04	1.61681946e-05	1.87875557e-05	1.11695181e-05	7.51458356e-05	1.98080838e-02	4.06279340e-02	4.63890359e-02
6.11000000e+04	2.46076204e-04	1.93801861e-05	2.33140217e-05	2.30699570e-05	1.80312054e-04	2.54651047e-02	4.21448834e-02	4.72402684e-02
6.12000000e+04	1.85759302e-04	2.19372650e-05	6.44774045e-05	1.70252461e-05	8.23193768e-05	2.31736880e-02	6.67086914e-02	4.61738594e-02
6.13000000e+04	8.09897494e-04	3.07429582e-05	4.16473813e-05	2.50526246e-05	7.12454552e-04	3.44737768e-02	4.01160419e-02	4.85648885e-02
6.14000000e+04	2.43217190e-04	2.33290466e-05	5.09721940e-05	2.33575411e-05	1.45558399e-04	2.02011652e-02	5.31094596e-02	4.85595018e-02
6.15000000e+04	3.09891737e-04	2.70218552e-05	3.03414927e-05	1.46855355e-05	2.37842862e-04	1.99690927e-02	4.42079008e-02	4.54998203e-02
6.16000000e+04	1.71797699e-04	1.57944014e-05	1.98228117e-05	2.69249194e-05	1.09255569e-04	2.28039008e-02	4.08243462e-02	4.33187596e-02
6.17000000e+04	2.51175341e-04	1.89960629e-05	5.68335163e-05	3.03017459e-05	1.45044018e-04	2.09679063e-02	6.95339292e-02	4.17806879e-02
6.18000000e+04	1.06265856e-04	1.86192501e-05	2.60587476e-05	1.64030243e-05	4.51848318e-05	1.90034676e-02	4.34969254e-02	4.38962467e-02
6.19000000e+04	6.86846834e-05	1.90689207e-05	1.73188982e-05	1.14237646e-05	2.08730980e-05	2.67277583e-02	4.49494794e-02	5.74003905e-02
6.20000000e+04	9.09143637e-05	1.31326224e-05	2.33883638e-05	1.29611280e-05	4.14322494e-05	2.42900793e-02	4.04001176e-02	5.00477403e-02
6.21000000e+04	1.77644411e-04	1.78505452e-05	2.38464763e-05	1.93790911e-05	1.16568299e-04	2.60903910e-02	4.17224951e-02	4.88110557e-02
6.22000000e+04	1.24810802e-04	1.40879229e-05	2.46889322e-05	1.26584673e-05	7.33754787e-05	2.51088552e-02	4.19226065e-02	4.67441753e-02
6.23000000e+04	1.25356382e-04	1.40079792e-05	2.49115310e-05	1.54954851e-05	7.09413871e-05	2.64121182e-02	5.54152913e-02	4.91190776e-02
6.24000000e+04	8.04580195e-05	1.64881694e-05	1.68169790e-05	1.37360721e-05	3.34168035e-05	1.92514602e-02	4.36398350e-02	4.77589481e-02
6.25000000e+04	1.02571335e-04	1.53889032e-05	1.79006220e-05	1.58663188e-05	5.34154897e-05	2.11391263e-02	4.00001630e-02	4.26789634e-02
6.26000000e+04	1.25387334e-04	1.53486671e-05	3.53046198e-05	1.30456010e-05	6.16884354e-05	2.23544557e-02	6.07730895e-02	4.26183268e-02
6.27000000e+04	1.39374606e-04	1.89373495e-05	3.89858760e-05	1.51964123e-05	6.62549646e-05	2.55529135e-02	5.44997640e-02	5.08966073e-02
6.28000000e+04	5.81350068e-05	1.42324179e-05	1.64501653e-05	1.19240640e-05	1.55283597e-05	2.27636583e-02	4.23257351e-02	4.72693369e-02
6.29000000e+04	9.70917026e-05	1.40517832e-05	2.73857167e-05	1.89347284e-05	3.67194734e-05	2.11054683e-02	5.39888479e-02	4.40725908e-02
6.30000000e+04	1.03507933e-04	2.04430908e-05	2.57235752e-05	1.40765042e-05	4.32647648e-05	2.63647810e-02	4.75772731e-02	5.07251509e-02
6.31000000e+04	1.39001408e-04	2.10940507e-05	3.75275486e-05	1.55974976e-05	6.47823108e-05	2.02421099e-02	4.44552377e-02	4.78388891e-02
6.32000000e+04	4.65446617e-04	2.38552529e-05	4.31694571e-05	1.96396250e-05	3.78782279e-04	2.86159292e-02	4.27453890e-02	4.80221435e-02
6.33000000e+04	1.37458643e-04	1.46324628e-05	2.11694150e-05	1.29267655e-05	8.87299902e-05	2.28082053e-02	3.97848897e-02	4.87668887e-02
6.34000000e+04	1.24268408e-04	1.93141423e-05	2.43769537e-05	1.39950789e-05	6.65822299e-05	2.24326234e-02	4.61428128e-02	4.58303206e-02
6.35000000e+04	1.44777296e-04	1.80002826e-05	2.71930385e-05	1.74707384e-05	8.21132271e-05	2.13685911e-02	4.53233011e-02	4.70276847e-02
6.36000000e+04	8.28297125e-05	1.49550779e-05	2.31058948e-05	2.12470768e-05	2.35216667e-05	2.03718785e-02	4.31062020e-02	4.43482958e-02
6.37000000e+04	7.55354995e-05	1.73407061e-05	1.74389770e-05	1.11584377e-05	2.95973841e-05	2.14222558e-02	4.13945317e-02	4.61939536e-02
6.38000000e+04	4.13094996e-04	2.78865718e-05	4.02454098e-05	1.15870716e-05	3.33375938e-04	1.91497039e-02	4.27545272e-02	4.35494781e-02
6.39000000e+04	1.59571704e-04	1.80150564e-05	3.99637320e-05	2.52129812e-05	7.63799399e-05	2.35088412e-02	5.14826030e-02	4.30655517e-02
6.40000000e+04	1.85437413e-04	2.47288699e-05	3.49187867e-05	1.79556373e-05	1.07834108e-04	2.07190849e-02	5.11544347e-02	4.53325771e-02
6.41000000e+04	9.87419189e-05	1.71238808e-05	1.67917788e-05	1.71466854e-05	4.76795758e-05	2.01350842e-02	4.00136188e-02	4.79342416e-02
6.42000000e+04	2.30706792e-04	2.05959532e-05	3.14999888e-05	1.54965383e-05	1.63114310e-04	2.19798218e-02	3.98788117e-02	4.64149714e-02
6.43000000e+04	2.97653052e-04	1.80574189e-05	7.09311498e-05	2.42720107e-05	1.84392469e-04	2.20144205e-02	5.41567095e-02	4.53379340e-02
6.44000000e+04	3.41123174e-04	1.66066875e-05	5.07774348e-05	2.13213589e-05	2.52417696e-04	2.45378725e-02	4.29688729e-02	4.65221070e-02
6.45000000e+04	1.40232471e-04	1.49523676e-05	2.30504520e-05	1.44617552e-05	8.77678904e-05	2.58628633e-02	3.88446860e-02	4.46808375e-02
6.46000000e+04	2.76113133e-04	2.21346982e-05	2.96668404e-05	1.64418125e-05	2.07869773e-04	1.80607829e-02	4.05082032e-02	4.36147377e-02
6.47000000e+04	1.23864593e-04	2.04534044e-05	2.54382667e-05	1.92485149e-05	5.87244031e-05	2.10790969e-02	4.00476642e-02	4.49816547e-02
6.48000000e+04	8.75699916e-05	1.47497058e-05	2.31174108e-05	1.13903116e-05	3.83125662e-05	2.08975580e-02	4.70239297e-02	4.74160016e-02
6.49000000e+04	1.90243707e-04	1.66508216e-05	4.07869775e-05	1.18310118e-05	1.20974903e-04	2.47382633e-02	4.43211682e-02	4.71842960e-02
6.50000000e+04	2.15755310e-04	1.66064565e-05	5.39037101e-05	1.53811070e-05	1.29864027e-04	2.29348987e-02	4.89829220e-02	4.67019677e-02
6.51000000e+04	1.42442310e-04	1.85245844e-05	3.82892540e-05	2.46121308e-05	6.10163370e-05	2.30021067e-02	5.33870570e-02	4.55544665e-02
6.52000000e+04	1.94085587e-04	1.83205484e-05	2.66992392e-05	3.46745292e-05	1.14391274e-04	2.59790551e-02	4.36309315e-02	4.65186499e-02
6.53000000e+04	1.94375694e-04	1.84554119e-05	4.20402575e-05	2.75802668e-05	1.06299762e-04	1.89894512e-02	5.01633435e-02	4.41259257e-02
6.54000000e+04	1.74184665e-04	1.58966232e-05	4.61710188e-05	2.20096244e-05	9.01074018e-05	2.32245568e-02	6.58551231e-02	4.68827449e-02
6.55000000e+04	1.56527705e-04	1.43081397e-05	2.91610468e-05	1.48364879e-05	9.82220372e-05	2.60223802e-02	4.45729457e-02	4.40193526e-02
6.56000000e+04	8.85941554e-05	1.63023342e-05	2.00880040e-05	1.17249065e-05	4.04789134e-05	2.13120654e-02	4.00176421e-02	4.46780212e-02
6.57000000e+04	1.29625230e-04	1.28608399e-05	1.80839143e-05	1.01293444e-05	8.85511254e-05	2.04631817e-02	3.86894532e-02	4.35722210e-02
6.58000000e+04	8.86169946e-05	1.59806223e-05	1.87728601e-05	1.35116943e-05	4.03518170e-05	2.05413699e-02	3.83314788e-02	4.12137285e-02
6.59000000e+04	5.31467237e-03	1.06071231e-04	2.24419462e-04	1.53487228e-04	4.83069429e-03	6.14283755e-02	8.12699944e-02	5.71707226e-02
6.60000000e+04	1.18144264e-04	1.37036086e-05	2.63700622e-05	2.63528163e-05	5.17177723e-05	2.74040997e-02	3.88984680e-02	5.46706282e-02
6.61000000e+04	9.69394605e-05	1.76107969e-05	2.07912908e-05	1.48142171e-05	4.37231502e-05	2.20230296e-02	3.92062627e-02	4.80710305e-02
6.62000000e+04	1.01983424e-04	2.25090789e-05	2.76598112e-05	2.18781170e-05	2.99364183e-05	2.17615403e-02	4.07947488e-02	4.43543717e-02
6.63000000e+04	2.32520397e-04	1.70033836e-05	3.02873686e-05	1.92398475e-05	1.65989797e-04	2.21054237e-02	4.39793058e-02	4.58880104e-02
6.64000000e+04	9.49607929e-05	1.52506336e-05	2.57600059e-05	1.29699074e-05	4.09802451e-05	2.23480593e-02	3.88840102e-02	4.32515666e-02
6.65000000e+04	1.51436747e-04	1.97678528e-05	2.26191187e-05	1.60462350e-05	9.30035458e-05	2.08183993e-02	4.18731831e-02	4.39100713e-02
6.66000000e+04	3.82744474e-04	2.69937209e-05	5.17404551e-05	2.31819904e-05	2.80828302e-04	1.87515840e-02	4.91427705e-02	4.13493998e-02
6.67000000e+04	3.07362643e-04	1.47913270e-05	2.26022839e-05	1.24692297e-05	2.57499807e-04	2.17614695e-02	3.92926335e-02	4.50901762e-02
6.68000000e+04	5.26925025e-04	1.37063589e-05	3.14104182e-05	1.71849224e-05	4.64623299e-04	2.07676459e-02	4.79948968e-02	3.80743034e-02
6.69000000e+04	8.30267090e-05	1.22492984e-05	1.56468395e-05	1.07937649e-05	4.43368008e-05	2.18467098e-02	4.18449603e-02	4.48143408e-02
6.70000000e+04	1.36782473e-04	1.60971522e-05	2.16583121e-05	1.99754522e-05	7.90515478e-05	2.03092769e-02	3.91296633e-02	4.52083647e-02
6.71000000e+04	1.47908213e-04	1.69851664e-05	3.78594814e-05	1.69248306e-05	7.61387346e-05	2.07960252e-02	4.99055460e-02	4.59634848e-02
6.72000000e+04	9.06927016e-05	1.48555291e-05	2.15942237e-05	1.41681157e-05	4.00748322e-05	1.99546702e-02	4.91660945e-02	4.42590900e-02
6.73000000e+04	2.85591697e-04	2.31548238e-05	3.45117878e-05	1.88940176e-05	2.09031074e-04	1.79224089e-02	3.96302976e-02	4.42603193e-02
6.74000000e+04	3.14267469e-04	2.00295490e-05	3.97594013e-05	2.67804789e-05	2.27698038e-04	2.97694001e-02	4.31745537e-02	5.58880977e-02
6.75000000e+04	2.41305170e-04	2.53880171e-05	4.29536231e-05	2.33211122e-05	1.49642423e-04	1.98645797e-02	4.53733504e-02	4.74754684e-02
6.76000000e+04	8.83058965e-05	1.60996351e-05	1.70382136e-05	1.55474900e-05	3.96205578e-05	1.94570832e-02	4.07771729e-02	4.44232784e-02
6.77000000e+04	1.44730322e-04	1.44739770e-05	2.95983427e-05	1.25138804e-05	8.81441156e-05	2.41284277e-02	4.55434434e-02	4.44834456e-02
6.78000000e+04	2.31858983e-04	1.72333730e-05	2.47551670e-05	2.43801478e-05	1.65490303e-04	2.59620473e-02	3.85227092e-02	4.67382371e-02
6.79000000e+04	2.55733175e-04	1.21330286e-05	2.58992186e-05	1.38090754e-05	2.03891861e-04	2.54934318e-02	3.93051542e-02	4.68989424e-02
6.80000000e+04	1.89871498e-04	1.32120977e-05	2.46806176e-05	1.83958909e-05	1.33582886e-04	2.67792288e-02	4.89754677e-02	4.74277698e-02
6.81000000e+04	2.12838029e-04	1.74421002e-05	1.88970898e-05	1.11448853e-05	1.65353951e-04	1.78359207e-02	4.12131101e-02	4.41237651e-02
6.82000000e+04	1.08565466e-04	1.13082697e-05	1.35778837e-05	8.14156465e-06	7.55377478e-05	2.56184712e-02	3.77889648e-02	4.46036384e-02
6.83000000e+04	9.75491130e-05	1.70620442e-05	1.68211554e-05	8.69934684e-06	5.49665638e-05	2.12628227e-02	3.92120741e-02	4.62982543e-02
6.84000000e+04	1.33508060e-04	1.90071169e-05	3.92450020e-05	3.12120355e-05	4.40439071e-05	2.21851375e-02	4.51612212e-02	4.46149893e-02
6.85000000e+04	1.20401266e-04	1.45899639e-05	2.61853475e-05	1.20398709e-05	6.75860865e-05	2.30150651e-02	4.00088392e-02	4.40616161e-02
6.86000000e+04	1.15039118e-04	1.92869575e-05	2.84772032e-05	1.45065360e-05	5.27684242e-05	2.45622434e-02	4.41923551e-02	4.42632213e-02
